Log file open, 11/12/22 09:42:48
[2022.11.12-14.43.01:216][  0]LogViewport: Scene viewport resized to 1526x894, mode Windowed.
[2022.11.12-14.43.01:732][  0]LogStall: Startup...
[2022.11.12-14.43.01:734][  0]LogStall: Startup complete.
[2022.11.12-14.43.01:744][  0]LogLoad: (Engine Initialization) Total time: 13.55 seconds
[2022.11.12-14.43.01:744][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2022.11.12-14.43.01:794][  0]AssetCheck: New page: Asset Save: Blueprint_CeilingLight
[2022.11.12-14.43.01:794][  0]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/StarterContent/Blueprints/Blueprint_CeilingLight.Blueprint_CeilingLight
[2022.11.12-14.43.01:845][  0]LogAssetRegistry: Asset discovery search completed in 10.7832 seconds
[2022.11.12-14.43.01:850][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000005 seconds (updated 0 objects)
[2022.11.12-14.43.01:851][  0]LogContentStreaming: Texture pool size now 1000 MB
[2022.11.12-14.43.01:893][  0]LogSlate: Took 0.000246 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2022.11.12-14.43.05:774][298]LogSlate: Took 0.001525 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2022.11.12-14.43.06:839][399]LogAssetEditorSubsystem: Opening Asset editor for StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel01.SM_Barrel01
[2022.11.12-14.43.06:849][399]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-14.43.07:201][399]LogViewport: Scene viewport resized to 1405x894, mode Windowed.
[2022.11.12-14.43.23:874][139]LogUObjectHash: Compacting FUObjectHashTables data took   0.37ms
[2022.11.12-14.43.23:876][139]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.11.12-14.43.23:929][139]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/IndustryPropsPack6/Meshes/SM_Barrel01" FILE="../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/IndustryPropsPack6/Meshes/SM_Barrel01.uasset" SILENT=true
[2022.11.12-14.43.23:948][139]LogSavePackage: Moving output files for package: /Game/IndustryPropsPack6/Meshes/SM_Barrel01
[2022.11.12-14.43.23:948][139]LogSavePackage: Moving '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/SM_Barrel017329D688411419540403C4B3835BF660.tmp' to '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/IndustryPropsPack6/Meshes/SM_Barrel01.uasset'
[2022.11.12-14.43.23:960][139]LogFileHelpers: InternalPromptForCheckoutAndSave took 83 ms (total: 328 ms)
[2022.11.12-14.43.23:962][139]AssetCheck: New page: Asset Save: SM_Barrel01
[2022.11.12-14.43.23:962][139]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel01.SM_Barrel01
[2022.11.12-14.43.26:313][370]LogWorld: UWorld::CleanupWorld for World_2, bSessionEnded=true, bCleanupResources=true
[2022.11.12-14.43.26:313][370]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-14.43.28:786][579]LogAssetEditorSubsystem: Opening Asset editor for StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel02.SM_Barrel02
[2022.11.12-14.43.28:833][579]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-14.43.29:051][579]LogViewport: Scene viewport resized to 910x533, mode Windowed.
[2022.11.12-14.43.35:474][ 77]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2022.11.12-14.43.35:476][ 77]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.11.12-14.43.35:543][ 77]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/IndustryPropsPack6/Meshes/SM_Barrel02" FILE="../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/IndustryPropsPack6/Meshes/SM_Barrel02.uasset" SILENT=true
[2022.11.12-14.43.35:548][ 77]LogSavePackage: Moving output files for package: /Game/IndustryPropsPack6/Meshes/SM_Barrel02
[2022.11.12-14.43.35:549][ 77]LogSavePackage: Moving '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/SM_Barrel02A3AD22A24A18EC36326A7BA3EB642F07.tmp' to '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/IndustryPropsPack6/Meshes/SM_Barrel02.uasset'
[2022.11.12-14.43.35:558][ 77]LogFileHelpers: InternalPromptForCheckoutAndSave took 81 ms (total: 410 ms)
[2022.11.12-14.43.35:561][ 77]AssetCheck: New page: Asset Save: SM_Barrel02
[2022.11.12-14.43.35:561][ 77]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel02.SM_Barrel02
[2022.11.12-14.43.36:755][170]LogSlate: Window 'SM_Barrel02' being destroyed
[2022.11.12-14.43.36:761][170]LogSlate: Window 'SM_Barrel02' being destroyed
[2022.11.12-14.43.36:780][170]LogWorld: UWorld::CleanupWorld for World_4, bSessionEnded=true, bCleanupResources=true
[2022.11.12-14.43.36:780][170]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-14.43.42:068][749]LogAssetEditorSubsystem: Opening Asset editor for StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel03.SM_Barrel03
[2022.11.12-14.43.42:134][749]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-14.43.42:354][749]LogViewport: Scene viewport resized to 910x533, mode Windowed.
[2022.11.12-14.43.48:806][259]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2022.11.12-14.43.48:808][259]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.11.12-14.43.48:877][259]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/IndustryPropsPack6/Meshes/SM_Barrel03" FILE="../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/IndustryPropsPack6/Meshes/SM_Barrel03.uasset" SILENT=true
[2022.11.12-14.43.48:882][259]LogSavePackage: Moving output files for package: /Game/IndustryPropsPack6/Meshes/SM_Barrel03
[2022.11.12-14.43.48:883][259]LogSavePackage: Moving '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/SM_Barrel0305267C904B5A0788194522A923033647.tmp' to '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/IndustryPropsPack6/Meshes/SM_Barrel03.uasset'
[2022.11.12-14.43.48:893][259]LogFileHelpers: InternalPromptForCheckoutAndSave took 84 ms (total: 495 ms)
[2022.11.12-14.43.48:896][259]AssetCheck: New page: Asset Save: SM_Barrel03
[2022.11.12-14.43.48:896][259]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel03.SM_Barrel03
[2022.11.12-14.43.50:605][388]LogSlate: Window 'SM_Barrel03' being destroyed
[2022.11.12-14.43.50:614][388]LogSlate: Window 'SM_Barrel03' being destroyed
[2022.11.12-14.43.50:640][388]LogWorld: UWorld::CleanupWorld for World_5, bSessionEnded=true, bCleanupResources=true
[2022.11.12-14.43.50:640][388]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-14.44.10:266][458]Cmd: DELETE
[2022.11.12-14.44.10:266][458]Cmd: ACTOR DELETE
[2022.11.12-14.44.10:269][458]LogEditorActor: Deleted Actor: StaticMeshActor
[2022.11.12-14.44.10:279][458]LogUObjectHash: Compacting FUObjectHashTables data took   0.42ms
[2022.11.12-14.44.10:282][458]LogEditorActor: Deleted 1 Actors (0.016 secs)
[2022.11.12-14.44.15:937][ 13]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel03.SM_Barrel03
[2022.11.12-14.44.15:937][ 13]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel03.SM_Barrel03
[2022.11.12-14.44.15:937][ 13]LogActorFactory: Actor Factory spawned StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel03.SM_Barrel03 as actor: StaticMeshActor /Game/Main.Main:PersistentLevel.StaticMeshActor_0
[2022.11.12-14.44.17:004][121]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel03.SM_Barrel03
[2022.11.12-14.44.17:004][121]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel03.SM_Barrel03
[2022.11.12-14.44.17:006][121]LogActorFactory: Actor Factory spawned StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel03.SM_Barrel03 as actor: StaticMeshActor /Game/Main.Main:PersistentLevel.StaticMeshActor_2
[2022.11.12-14.44.19:613][379]Cmd: DELETE
[2022.11.12-14.44.19:613][379]Cmd: ACTOR DELETE
[2022.11.12-14.44.19:615][379]LogEditorActor: Deleted Actor: StaticMeshActor
[2022.11.12-14.44.19:626][379]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2022.11.12-14.44.19:628][379]LogEditorActor: Deleted 1 Actors (0.015 secs)
[2022.11.12-14.44.26:305][ 58]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel01.SM_Barrel01
[2022.11.12-14.44.26:305][ 58]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel01.SM_Barrel01
[2022.11.12-14.44.26:306][ 58]LogActorFactory: Actor Factory spawned StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel01.SM_Barrel01 as actor: StaticMeshActor /Game/Main.Main:PersistentLevel.StaticMeshActor_4
[2022.11.12-14.44.27:206][152]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel01.SM_Barrel01
[2022.11.12-14.44.27:206][152]LogActorFactory: Actor Factory attempting to spawn StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel01.SM_Barrel01
[2022.11.12-14.44.27:208][152]LogActorFactory: Actor Factory spawned StaticMesh /Game/IndustryPropsPack6/Meshes/SM_Barrel01.SM_Barrel01 as actor: StaticMeshActor /Game/Main.Main:PersistentLevel.StaticMeshActor_5
[2022.11.12-14.44.38:330][236]Cmd: TRANSACTION UNDO
[2022.11.12-14.44.38:330][236]LogEditorTransaction: Undo Move Elements
[2022.11.12-14.44.39:078][265]Cmd: TRANSACTION UNDO
[2022.11.12-14.44.39:078][265]LogEditorTransaction: Undo Move Elements
[2022.11.12-14.44.48:829][281]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2022.11.12-14.44.48:829][281]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2022.11.12-14.44.48:829][281]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2022.11.12-14.44.51:993][281]LogDerivedDataCache: C:/Users/C_wid/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:02.167 and deleted 0 files with total size 0 MiB. Scanned 1791 files in 1780 folders with total size 106 MiB.
[2022.11.12-14.45.02:724][281]LogSlate: Window 'Create Blueprint From Selection' being destroyed
[2022.11.12-14.45.40:092][704]LogSlate: Window 'Select Path' being destroyed
[2022.11.12-14.45.43:826][704]LogSlate: Window 'Create Blueprint From Selection' being destroyed
[2022.11.12-14.45.43:842][704]LogActorComponent: UnregisterComponent: (/Game/BP_Barrel.Default__BP_Barrel_C:StaticMeshComponent0) Not registered. Aborting.
[2022.11.12-14.45.43:852][704]LogUObjectHash: Compacting FUObjectHashTables data took   0.40ms
[2022.11.12-14.45.43:874][704]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BP_Barrel.BP_Barrel
[2022.11.12-14.45.43:875][704]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-14.45.45:170][704]LogViewport: Scene viewport resized to 738x506, mode Windowed.
[2022.11.12-14.45.46:744][799]LogViewport: Scene viewport resized to 736x529, mode Windowed.
[2022.11.12-14.45.46:810][801]LogViewport: Scene viewport resized to 542x356, mode Windowed.
[2022.11.12-14.45.46:829][802]LogViewport: Scene viewport resized to 467x289, mode Windowed.
[2022.11.12-14.45.46:966][810]LogViewport: Scene viewport resized to 1141x867, mode Windowed.
[2022.11.12-14.45.47:266][845]LogSlate: Window 'BP_Barrel' being destroyed
[2022.11.12-14.46.03:515][741]LogUObjectHash: Compacting FUObjectHashTables data took   0.95ms
[2022.11.12-14.46.03:517][741]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.11.12-14.46.03:553][741]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Main" FILE="../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/Main.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2022.11.12-14.46.03:576][741]LogUObjectHash: Compacting FUObjectHashTables data took   0.41ms
[2022.11.12-14.46.03:594][741]LogSavePackage: Moving output files for package: /Game/Main
[2022.11.12-14.46.03:595][741]LogSavePackage: Moving '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/Main5143E3B74F5F2DA566E4958AD1CEF3BC.tmp' to '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/Main.umap'
[2022.11.12-14.46.03:601][741]LogFileHelpers: Saving map 'Main' took 0.049
[2022.11.12-14.46.03:632][741]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP_Barrel" FILE="../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/BP_Barrel.uasset" SILENT=true
[2022.11.12-14.46.03:635][741]LogSavePackage: Moving output files for package: /Game/BP_Barrel
[2022.11.12-14.46.03:635][741]LogSavePackage: Moving '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Saved/BP_BarrelD449C4174A65A2EA2D71DBB1C69FB1CB.tmp' to '../../../Class Work/Warehouse Wreckage/WarehouseWreckage/Content/BP_Barrel.uasset'
[2022.11.12-14.46.03:644][741]LogFileHelpers: InternalPromptForCheckoutAndSave took 127 ms (total: 622 ms)
[2022.11.12-14.46.03:649][741]AssetCheck: New page: Asset Save: multiple assets
[2022.11.12-14.46.03:649][741]LogContentValidation: Display: Validating /Script/Engine.World /Game/Main.Main
[2022.11.12-14.46.03:649][741]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP_Barrel.BP_Barrel
[2022.11.12-14.46.10:362][408]Cmd: DELETE
[2022.11.12-14.46.10:362][408]Cmd: ACTOR DELETE
[2022.11.12-14.46.10:367][408]LogEditorActor: Deleted Actor: StaticMeshActor
[2022.11.12-14.46.10:416][408]LogUObjectHash: Compacting FUObjectHashTables data took   2.57ms
[2022.11.12-14.46.10:417][408]LogEditorActor: Deleted 1 Actors (0.055 secs)
[2022.11.12-14.46.11:560][510]Cmd: DELETE
[2022.11.12-14.46.11:560][510]Cmd: ACTOR DELETE
[2022.11.12-14.46.11:563][510]LogEditorActor: Deleted Actor: StaticMeshActor
[2022.11.12-14.46.11:589][510]LogUObjectHash: Compacting FUObjectHashTables data took   0.42ms
[2022.11.12-14.46.11:590][510]LogEditorActor: Deleted 1 Actors (0.030 secs)
[2022.11.12-14.46.12:531][616]Cmd: DELETE
[2022.11.12-14.46.12:531][616]Cmd: ACTOR DELETE
[2022.11.12-14.46.12:533][616]LogEditorActor: Deleted Actor: StaticMeshActor
[2022.11.12-14.46.12:561][616]LogUObjectHash: Compacting FUObjectHashTables data took   0.42ms
[2022.11.12-14.46.12:562][616]LogEditorActor: Deleted 1 Actors (0.031 secs)
[2022.11.12-14.46.13:131][677]Cmd: DELETE
[2022.11.12-14.46.13:131][677]Cmd: ACTOR DELETE
[2022.11.12-14.46.13:134][677]LogEditorActor: Deleted Actor: StaticMeshActor
[2022.11.12-14.46.13:161][677]LogUObjectHash: Compacting FUObjectHashTables data took   0.39ms
[2022.11.12-14.46.13:162][677]LogEditorActor: Deleted 1 Actors (0.030 secs)
[2022.11.12-14.46.13:790][746]Cmd: DELETE
[2022.11.12-14.46.13:790][746]Cmd: ACTOR DELETE
[2022.11.12-14.46.13:792][746]LogEditorActor: Deleted Actor: StaticMeshActor
[2022.11.12-14.46.13:819][746]LogUObjectHash: Compacting FUObjectHashTables data took   0.40ms
[2022.11.12-14.46.13:820][746]LogEditorActor: Deleted 1 Actors (0.030 secs)
[2022.11.12-14.46.18:489][222]Cmd: DELETE
[2022.11.12-14.46.18:489][222]Cmd: ACTOR DELETE
[2022.11.12-14.46.18:492][222]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.46.18:519][222]LogUObjectHash: Compacting FUObjectHashTables data took   0.37ms
[2022.11.12-14.46.18:520][222]LogEditorActor: Deleted 1 Actors (0.031 secs)
[2022.11.12-14.46.22:289][570]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP_Barrel.BP_Barrel_C
[2022.11.12-14.46.22:289][570]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP_Barrel.BP_Barrel_C
[2022.11.12-14.46.22:289][570]LogActorFactory: Actor Factory spawned Blueprint /Game/BP_Barrel.BP_Barrel as actor: BP_Barrel_C /Game/Main.Main:PersistentLevel.BP_Barrel_C_1
[2022.11.12-14.46.22:290][570]LogActorFactory: Actor Factory spawned Blueprint /Game/BP_Barrel.BP_Barrel as actor: BP_Barrel_C /Game/Main.Main:PersistentLevel.BP_Barrel_C_1
[2022.11.12-14.46.22:291][570]LogActorFactory: Loading ActorFactory Class /Script/Engine.LevelInstance
[2022.11.12-14.46.23:157][663]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP_Barrel.BP_Barrel_C
[2022.11.12-14.46.23:157][663]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP_Barrel.BP_Barrel_C
[2022.11.12-14.46.23:159][663]LogActorFactory: Actor Factory spawned Blueprint /Game/BP_Barrel.BP_Barrel as actor: BP_Barrel_C /Game/Main.Main:PersistentLevel.BP_Barrel_C_2
[2022.11.12-14.46.23:159][663]LogActorFactory: Actor Factory spawned Blueprint /Game/BP_Barrel.BP_Barrel as actor: BP_Barrel_C /Game/Main.Main:PersistentLevel.BP_Barrel_C_2
[2022.11.12-14.47.26:427][984]Cmd: TRANSACTION UNDO
[2022.11.12-14.47.26:428][984]LogEditorTransaction: Undo Move Elements
[2022.11.12-14.48.18:668][101]Cmd: TRANSACTION UNDO
[2022.11.12-14.48.18:668][101]LogEditorTransaction: Undo Move Elements
[2022.11.12-14.49.00:918][677]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.11.12-14.49.00:922][677]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.11.12-14.49.00:923][677]PIE: New page: PIE session: Main (Nov 12, 2022, 4:49:00 AM)
[2022.11.12-14.49.00:926][677]LogOnline: OSS: Created online subsystem instance for: NULL
[2022.11.12-14.49.00:927][677]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2022.11.12-14.49.00:927][677]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.11.12-14.49.00:940][677]LogPlayLevel: PIE: StaticDuplicateObject took: (0.013042s)
[2022.11.12-14.49.00:940][677]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.013124s)
[2022.11.12-14.49.00:940][677]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-14.49.00:940][677]LogAIModule: Creating AISystem for world Main
[2022.11.12-14.49.00:941][677]LogPlayLevel: PIE: World Init took: (0.000794s)
[2022.11.12-14.49.00:970][677]LogUObjectHash: Compacting FUObjectHashTables data took   0.96ms
[2022.11.12-14.49.00:971][677]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2022.11.12-14.49.00:971][677]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.11.12-14.49.00:971][677]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.11.12-14.49.00:971][677]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.11.12-14.49.00:971][677]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.11.12-14.49.00:971][677]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.11.12-14.49.00:971][677]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.11.12-14.49.00:971][677]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.11.12-14.49.00:971][677]LogAudio: Display: AudioDevice MaxSources: 32
[2022.11.12-14.49.00:971][677]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.11.12-14.49.00:971][677]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.11.12-14.49.00:971][677]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.11.12-14.49.00:972][677]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.11.12-14.49.01:110][677]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (CORSAIR VIRTUOSO SE Wireless Gaming Headset)
[2022.11.12-14.49.01:110][677]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.11.12-14.49.01:110][677]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.11.12-14.49.01:110][677]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.11.12-14.49.01:111][677]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2022.11.12-14.49.01:111][677]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=2
[2022.11.12-14.49.01:112][677]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2022.11.12-14.49.01:112][677]LogInit: FAudioDevice initialized.
[2022.11.12-14.49.01:112][677]LogAudio: Display: Audio Device (ID: 2) registered with world 'Main'.
[2022.11.12-14.49.01:112][677]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2022.11.12-14.49.01:117][677]LogLoad: Game class is 'GameModeBase'
[2022.11.12-14.49.01:122][677]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.11.12-09.49.01
[2022.11.12-14.49.01:122][677]LogWorld: Bringing up level for play took: 0.005045
[2022.11.12-14.49.01:124][677]LogOnline: OSS: Created online subsystem instance for: :Context_11
[2022.11.12-14.49.01:142][677]LogBlueprintUserMessages: [Main_C_0] Welcome To Warehouse Wreckage
[2022.11.12-14.49.01:142][677]LogBlueprintUserMessages: [Main_C_0] Have Fun!
[2022.11.12-14.49.01:142][677]PIE: Server logged in
[2022.11.12-14.49.01:143][677]PIE: Play in editor total start time 0.221 seconds.
[2022.11.12-14.49.09:157][364]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.12-14.49.09:157][364]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.11.12-14.49.09:157][364]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.11.12-14.49.09:158][364]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-14.49.09:160][364]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.11.12-14.49.09:165][364]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-14.49.09:193][364]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.11.12-14.49.09:194][364]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2022.11.12-14.49.09:196][364]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2022.11.12-14.49.09:211][364]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.12-14.49.09:231][364]LogUObjectHash: Compacting FUObjectHashTables data took   1.83ms
[2022.11.12-14.49.09:273][365]LogPlayLevel: Display: Destroying online subsystem :Context_11
[2022.11.12-14.49.26:431][869]Cmd: DELETE
[2022.11.12-14.49.26:432][869]Cmd: ACTOR DELETE
[2022.11.12-14.49.32:048][439]Cmd: DELETE
[2022.11.12-14.49.32:048][439]Cmd: ACTOR DELETE
[2022.11.12-14.49.32:051][439]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.32:090][439]LogUObjectHash: Compacting FUObjectHashTables data took   1.69ms
[2022.11.12-14.49.32:091][439]LogEditorActor: Deleted 1 Actors (0.043 secs)
[2022.11.12-14.49.32:709][499]Cmd: DELETE
[2022.11.12-14.49.32:709][499]Cmd: ACTOR DELETE
[2022.11.12-14.49.32:714][499]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.32:747][499]LogUObjectHash: Compacting FUObjectHashTables data took   0.60ms
[2022.11.12-14.49.32:750][499]LogEditorActor: Deleted 1 Actors (0.040 secs)
[2022.11.12-14.49.33:219][545]Cmd: DELETE
[2022.11.12-14.49.33:219][545]Cmd: ACTOR DELETE
[2022.11.12-14.49.33:223][545]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.33:260][545]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2022.11.12-14.49.33:262][545]LogEditorActor: Deleted 1 Actors (0.043 secs)
[2022.11.12-14.49.33:596][581]Cmd: DELETE
[2022.11.12-14.49.33:596][581]Cmd: ACTOR DELETE
[2022.11.12-14.49.34:373][657]Cmd: DELETE
[2022.11.12-14.49.34:373][657]Cmd: ACTOR DELETE
[2022.11.12-14.49.34:377][657]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.34:414][657]LogUObjectHash: Compacting FUObjectHashTables data took   0.56ms
[2022.11.12-14.49.34:415][657]LogEditorActor: Deleted 1 Actors (0.042 secs)
[2022.11.12-14.49.37:095][783]Cmd: DELETE
[2022.11.12-14.49.37:095][783]Cmd: ACTOR DELETE
[2022.11.12-14.49.37:099][783]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.37:131][783]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2022.11.12-14.49.37:132][783]LogEditorActor: Deleted 1 Actors (0.037 secs)
[2022.11.12-14.49.37:815][855]Cmd: DELETE
[2022.11.12-14.49.37:815][855]Cmd: ACTOR DELETE
[2022.11.12-14.49.37:818][855]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.37:850][855]LogUObjectHash: Compacting FUObjectHashTables data took   0.51ms
[2022.11.12-14.49.37:852][855]LogEditorActor: Deleted 1 Actors (0.037 secs)
[2022.11.12-14.49.38:374][908]Cmd: DELETE
[2022.11.12-14.49.38:374][908]Cmd: ACTOR DELETE
[2022.11.12-14.49.38:377][908]LogEditorActor: Deleted Actor: BP_Barrel_C
[2022.11.12-14.49.38:412][908]LogUObjectHash: Compacting FUObjectHashTables data took   0.58ms
[2022.11.12-14.49.38:414][908]LogEditorActor: Deleted 1 Actors (0.040 secs)
[2022.11.12-14.49.38:918][965]Cmd: DELETE
[2022.11.12-14.49.38:918][965]Cmd: ACTOR DELETE
